PacketId,Role,StatusWord,Qx,Qy,Qz,Qw,Gx,Gy,Gz,FreeAx,FreeAy,FreeAz,Ax,Ay,Az,DQx,DQy,DQz,DQw,DVx,DVy,DVz
20474,Pelvis,2,0.5938,0.2832,0.6442,-0.3901,0.0508,-0.1575,0.0433,-0.4175,-0.9571,-1.6575,8.1967,-0.6358,0.0910,0.0006,-0.0020,0.0005,1.0000,0.2049,-0.0158,0.0027
20475,Right,2,0.1406,-0.1243,-0.9165,-0.3532,1.9300,-5.8797,1.0178,3.5636,-1.4585,8.6258,-10.9741,0.4780,15.3254,0.0241,-0.0734,0.0127,0.9969,-0.3015,-0.0007,0.3617
20475,Left,2,0.1056,0.1475,-0.8250,0.5352,-0.0947,0.1333,0.0561,-0.0515,0.0776,-0.3507,-3.1739,-1.2999,8.8190,-0.0012,0.0017,0.0007,1.0000,-0.0790,-0.0323,0.2206
20475,Pelvis,2,0.5954,0.2832,0.6439,-0.3882,-0.0372,-0.1413,-0.0373,-0.4309,-1.1588,-1.6036,8.2833,-0.5416,-0.1065,-0.0005,-0.0018,-0.0005,1.0000,0.2071,-0.0136,-0.0023
20476,Right,2,0.0676,-0.1289,-0.9277,-0.3437,2.1796,-5.2317,1.7987,8.7627,-6.4896,14.6463,-17.3223,2.7792,20.2648,0.0272,-0.0653,0.0225,0.9972,-0.4662,0.0459,0.4783
20476,Left,2,0.1070,0.1495,-0.8241,0.5357,-0.0803,0.1668,0.0843,0.1855,0.3731,0.0457,-3.6911,-1.2646,9.0630,-0.0010,0.0021,0.0011,1.0000,-0.0918,-0.0315,0.2268
20476,Pelvis,2,0.5967,0.2831,0.6448,-0.3847,-0.1340,-0.1127,-0.1564,-1.1964,-0.4794,-1.4897,8.2809,-1.5363,0.0203,-0.0017,-0.0014,-0.0020,1.0000,0.2069,-0.0388,0.0009
20477,Right,2,0.0057,-0.1234,-0.9380,-0.3238,1.0777,-4.5792,2.3703,17.8420,-11.3930,11.0840,-24.0195,1.6207,17.5078,0.0135,-0.0572,0.0296,0.9978,-0.6249,0.0167,0.4027
20477,Left,2,0.1082,0.1514,-0.8233,0.5362,-0.0733,0.1508,0.0715,0.0695,0.0615,-0.1842,-3.3418,-1.2349,8.9456,-0.0009,0.0019,0.0009,1.0000,-0.0831,-0.0307,0.2238
20477,Pelvis,2,0.5965,0.2854,0.6461,-0.3812,0.0237,-0.0803,-0.3232,-1.3784,-0.0206,-1.6359,8.0740,-1.8727,0.2545,0.0003,-0.0010,-0.0040,1.0000,0.2017,-0.0476,0.0066
20478,Right,2,-0.0391,-0.0956,-0.9469,-0.3044,-1.0300,-3.8841,2.1211,19.2751,-17.8127,-6.9202,-26.1992,3.1499,1.2650,-0.0129,-0.0485,0.0265,0.9984,-0.6572,0.0615,-0.0011
